[2025-11-13 08:26:45] [INFO    ] discord.client: logging in using static token
[2025-11-13 08:31:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:31:46] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:31:46] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:31:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 30, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:31:46.163000+00:00', 'pinned': False, 'nonce': '1438567024656646144', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'id': '1438567025504030821', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'I suppose', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:31:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:31:46] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:31:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:31:49.262000+00:00', 'pinned': False, 'nonce': '1438567038246191104', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1438567038502178888', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'no way', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:31:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:31:49] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:31:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 32, 'op': 0, 'd': {'user_id': '269902883191914507', 'timestamp': 1763051514, 'member': {'user': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'display_name': 'GregariousCrichton', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:31:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:31:54] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:31:54] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:31:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:31:54.738000+00:00', 'pinned': False, 'nonce': '1438567060509556736', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'id': '1438567061470318662', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Some other time', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:31:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:31:54] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:32:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:32:06.443000+00:00', 'pinned': False, 'nonce': '1438567110186893312', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1438567110564384878', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'thought so..', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:32:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:32:06] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:32:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 35, 'op': 0, 'd': {'user_id': '587750401873412265', 'timestamp': 1763051528, 'member': {'user': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'display_name': 'rysuri', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:32:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:32:08] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:32:08] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:32:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:32:14.937000+00:00', 'pinned': False, 'nonce': '1438567141530927104', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'id': '1438567146190803057', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': [{'width': 716, 'url': 'https://cdn.discordapp.com/attachments/852677548453658636/1438567146090135603/IMG_6900.jpg?ex=6917598e&is=6916080e&hm=ad76aac7be15c63fc44ceca03421fc6052cb7868ca70ece6324bdf6e02ecddcd&', 'size': 29011, 'proxy_url': 'https://media.discordapp.net/attachments/852677548453658636/1438567146090135603/IMG_6900.jpg?ex=6917598e&is=6916080e&hm=ad76aac7be15c63fc44ceca03421fc6052cb7868ca70ece6324bdf6e02ecddcd&', 'placeholder_version': 1, 'placeholder': 'G/gNJYbKhWefeYeVeDZYiASFQ0BI', 'id': '1438567146090135603', 'height': 546, 'filename': 'IMG_6900.jpg', 'content_type': 'image/jpeg', 'content_scan_version': 2}], 'guild_id': '852677547980226560'}}
[2025-11-13 08:32:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:32:15] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:32:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 36.
[2025-11-13 08:32:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-11-13 08:32:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 37, 'op': 0, 'd': {'user_id': '587750401873412265', 'timestamp': 1763051536, 'member': {'user': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'display_name': 'rysuri', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:32:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:32:16] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:32:16] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:32:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:32:18.126000+00:00', 'pinned': False, 'nonce': '1438567158647881728', 'mentions': [{'username': 'Professor B.', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['912461053617639456', '879205895739940906', '1396377571263909930'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-20T06:25:56.590000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1396271675997163662', 'global_name': None, 'display_name_styles': None, 'discriminator': '2989', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4cd37bae90007024900a0b53b69cf05e'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1438567159566434436', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1396271675997163662> do you remember the last time me and eymen played overwatch', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:32:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:32:18] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:32:18] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/852677548453658636/messages with None has returned 200
[2025-11-13 08:32:18] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/852677548453658636/messages has received [{'type': 0, 'content': '<@1396271675997163662> do you remember the last time me and eymen played overwatch', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:18.126000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567159566434436', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [{'id': '1438567146090135603', 'filename': 'IMG_6900.jpg', 'size': 29011, 'url': 'https://cdn.discordapp.com/attachments/852677548453658636/1438567146090135603/IMG_6900.jpg?ex=6917598e&is=6916080e&hm=ad76aac7be15c63fc44ceca03421fc6052cb7868ca70ece6324bdf6e02ecddcd&', 'proxy_url': 'https://media.discordapp.net/attachments/852677548453658636/1438567146090135603/IMG_6900.jpg?ex=6917598e&is=6916080e&hm=ad76aac7be15c63fc44ceca03421fc6052cb7868ca70ece6324bdf6e02ecddcd&', 'width': 716, 'height': 546, 'content_type': 'image/jpeg', 'content_scan_version': 2, 'placeholder': 'G/gNJYbKhWefeYeVeDZYiASFQ0BI', 'placeholder_version': 1}], 'embeds': [], 'timestamp': '2025-11-13T16:32:14.937000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567146190803057', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'thought so..', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:06.443000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567110564384878', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'Some other time', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:54.738000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567061470318662', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'no way', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:49.262000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567038502178888', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'I suppose', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:46.163000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567025504030821', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'Heh', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:41.889000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567007577571458', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'Actually', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:38.616000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438566993849745539', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'because you dont love me', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:37.134000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438566987633524947', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'but i guess not', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:31:33.743000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438566973410771155', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}]
[2025-11-13 08:32:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 39, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-11-13T16:32:21.847000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:32:18.126000+00:00', 'pinned': False, 'mentions': [{'username': 'Professor B.', 'public_flags': 0, 'primary_guild': None, 'id': '1396271675997163662', 'global_name': None, 'display_name_styles': None, 'discriminator': '2989', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4cd37bae90007024900a0b53b69cf05e'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1438567159566434436', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1396271675997163662> do you remember the last time me and eymen played overwatch', 'components': [], 'channel_id': '852677548453658636', 'author': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': None, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'attachments': []}, 'pinned': False, 'nonce': '7958431982722244453', 'message_reference': {'type': 0, 'message_id': '1438567159566434436', 'guild_id': '852677547980226560', 'channel_id': '852677548453658636'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '879205895739940906', '1396377571263909930'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-20T06:25:56.590000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1438567175173574739', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "Can't recall the exact date, but you two were pretty hyped about it last time. Want me to fact-check anything specific about the game or your play history?", 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'Professor B.', 'public_flags': 0, 'primary_guild': None, 'id': '1396271675997163662', 'global_name': None, 'display_name_styles': None, 'discriminator': '2989', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4cd37bae90007024900a0b53b69cf05e'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:32:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:32:22] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:32:22] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/852677548453658636/messages with {"content":"Can't recall the exact date, but you two were pretty hyped about it last time. Want me to fact-check anything specific about the game or your play history?","components":[],"nonce":"7958431982722244453","enforce_nonce":true,"message_reference":{"message_id":1438567159566434436,"channel_id":852677548453658636,"guild_id":852677547980226560},"tts":false,"allowed_mentions":{"replied_user":false,"parse":["everyone","users","roles"]}} has returned 200
[2025-11-13 08:32:22] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/852677548453658636/messages has received {'type': 19, 'content': "Can't recall the exact date, but you two were pretty hyped about it last time. Want me to fact-check anything specific about the game or your play history?", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:21.847000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567175173574739', 'channel_id': '852677548453658636', 'author': {'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7958431982722244453', 'message_reference': {'type': 0, 'channel_id': '852677548453658636', 'message_id': '1438567159566434436', 'guild_id': '852677547980226560'}, 'referenced_message': {'type': 0, 'content': '<@1396271675997163662> do you remember the last time me and eymen played overwatch', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:18.126000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567159566434436', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
